GISJOIN,STATEFP,COUNTYFP,TRACTCE,pov_fam_5_17,nonpov_fam_5_17,tot_fam_5_17,Percent_Pov_Fam5_17
G1200870970500,12,87,970500,0,176,176,0
G1200870970600,12,87,970600,8,67,75,0.10666667
G1200870970700,12,87,970700,35,150,185,0.1891892
G1200870970800,12,87,970800,18,252,270,0.06666667
G1200870970900,12,87,970900,10,67,77,0.12987013
G1200870971001,12,87,971001,0,8,8,0
G1200870971002,12,87,971002,24,29,53,0.4528302
G1200870971100,12,87,971100,111,167,278,0.39928058
G1200870971200,12,87,971200,30,19,49,0.6122449
G1200870971300,12,87,971300,30,43,73,0.41095892
G1200870971401,12,87,971401,74,72,146,0.50684929
G1200870971402,12,87,971402,0,39,39,0
G1200870971501,12,87,971501,29,54,83,0.3493976
G1200870971502,12,87,971502,27,127,154,0.17532468
G1200870971600,12,87,971600,7,121,128,0.0546875
G1200870971700,12,87,971700,0,140,140,0
G1200870971800,12,87,971800,54,271,325,0.16615385
G1200870971900,12,87,971900,43,392,435,0.098850578
G1200870972000,12,87,972000,16,159,175,0.09142857
G1200870972100,12,87,972100,16,274,290,0.055172414
G1200870972200,12,87,972200,52,143,195,0.26666668
G1200870972300,12,87,972300,0,19,19,0
G1200870972400,12,87,972400,106,92,198,0.53535354
G1200870972500,12,87,972500,16,16,32,0.5
G1200870972600,12,87,972600,0,55,55,0
G1200870980000,12,87,980000,0,0,0,
G1200870980100,12,87,980100,0,0,0,
G1200870990000,12,87,990000,0,0,0,
G1200890050101,12,89,50101,177,213,390,0.45384616
G1200890050102,12,89,50102,0,259,259,0
G1200890050201,12,89,50201,0,24,24,0
G1200890050202,12,89,50202,43,355,398,0.1080402
G1200890050203,12,89,50203,9,184,193,0.046632126
G1200890050301,12,89,50301,29,860,889,0.032620922
G1200890050302,12,89,50302,134,506,640,0.20937499
G1200890050303,12,89,50303,549,844,1393,0.39411342
G1200890050400,12,89,50400,255,721,976,0.26127049
G1200890050502,12,89,50502,69,659,728,0.094780222
G1200890050503,12,89,50503,131,508,639,0.20500782
G1200890050504,12,89,50504,91,357,448,0.203125
G1200890990000,12,89,990000,0,0,0,
G1200910020100,12,91,20100,67,727,794,0.084382869
G1200910020200,12,91,20200,37,115,152,0.24342105
G1200910020301,12,91,20301,156,723,879,0.17747441
G1200910020302,12,91,20302,101,495,596,0.16946308
G1200910020400,12,91,20400,180,411,591,0.30456853
G1200910020500,12,91,20500,305,505,810,0.37654322
G1200910020600,12,91,20600,141,1143,1284,0.10981309
G1200910020700,12,91,20700,232,766,998,0.23246492
G1200910020800,12,91,20800,11,468,479,0.022964509
G1200910020900,12,91,20900,27,535,562,0.048042703
G1200910021001,12,91,21001,58,513,571,0.10157618
G1200910021002,12,91,21002,20,505,525,0.03809524
G1200910021101,12,91,21101,17,164,181,0.093922652
G1200910021102,12,91,21102,219,580,799,0.27409261
G1200910021200,12,91,21200,210,250,460,0.45652175
G1200910021400,12,91,21400,27,160,187,0.14438502
G1200910021501,12,91,21501,34,389,423,0.080378249
G1200910021502,12,91,21502,77,304,381,0.20209974
G1200910021600,12,91,21600,4,136,140,0.028571429
G1200910021700,12,91,21700,58,281,339,0.17109145
G1200910021801,12,91,21801,148,357,505,0.2930693
G1200910021802,12,91,21802,47,177,224,0.20982143
G1200910021900,12,91,21900,228,583,811,0.2811344
G1200910022001,12,91,22001,86,263,349,0.24641834
G1200910022002,12,91,22002,135,191,326,0.41411042
G1200910022100,12,91,22100,49,296,345,0.14202899
G1200910022300,12,91,22300,28,137,165,0.16969697
G1200910022400,12,91,22400,36,240,276,0.13043478
G1200910022500,12,91,22500,103,220,323,0.31888545
G1200910022600,12,91,22600,87,130,217,0.40092167
G1200910022700,12,91,22700,94,211,305,0.30819672
G1200910022800,12,91,22800,87,97,184,0.47282609
G1200910022900,12,91,22900,63,326,389,0.16195373
G1200910023100,12,91,23100,111,605,716,0.15502793
G1200910023200,12,91,23200,0,102,102,0
G1200910023303,12,91,23303,68,16,84,0.80952382
G1200910023304,12,91,23304,0,319,319,0
G1200910023305,12,91,23305,0,359,359,0
G1200910023306,12,91,23306,63,154,217,0.29032257
G1200910023307,12,91,23307,25,94,119,0.21008404
G1200910023308,12,91,23308,0,212,212,0
G1200910990100,12,91,990100,0,0,0,
G1200910990200,12,91,990200,0,0,0,
G1200930910101,12,93,910101,131,187,318,0.41194969
G1200930910102,12,93,910102,45,174,219,0.20547946
G1200930910201,12,93,910201,166,236,402,0.41293532
G1200930910202,12,93,910202,316,311,627,0.50398725
G1200930910300,12,93,910300,72,44,116,0.62068963
G1200930910401,12,93,910401,43,180,223,0.19282511
G1200930910402,12,93,910402,157,141,298,0.52684563
G1200930910403,12,93,910403,102,59,161,0.63354039
G1200930910500,12,93,910500,92,348,440,0.2090909
G1200930910601,12,93,910601,36,415,451,0.079822615
G1200930910602,12,93,910602,10,105,115,0.086956523
G1200930990000,12,93,990000,0,0,0,
G1200950010200,12,95,10200,34,35,69,0.49275362
G1200950010300,12,95,10300,7,85,92,0.076086953
G1200950010400,12,95,10400,52,78,130,0.40000001
G1200950010500,12,95,10500,52,50,102,0.50980395
G1200950010802,12,95,10802,33,136,169,0.19526628
G1200950011000,12,95,11000,80,46,126,0.63492066
G1200950011100,12,95,11100,19,141,160,0.11875
G1200950011200,12,95,11200,43,114,157,0.27388534
G1200950011300,12,95,11300,40,302,342,0.11695907
G1200950011600,12,95,11600,177,162,339,0.52212387
G1200950011701,12,95,11701,185,142,327,0.56574923
G1200950011702,12,95,11702,157,148,305,0.51475412
G1200950012000,12,95,12000,400,463,863,0.46349943
G1200950012100,12,95,12100,324,405,729,0.44444445
G1200950012201,12,95,12201,133,297,430,0.30930233
G1200950012202,12,95,12202,168,333,501,0.33532935
G1200950012303,12,95,12303,156,653,809,0.19283065
G1200950012304,12,95,12304,307,454,761,0.40341654
G1200950012305,12,95,12305,515,420,935,0.55080211
G1200950012306,12,95,12306,54,243,297,0.18181819
G1200950012307,12,95,12307,118,359,477,0.24737945
G1200950012401,12,95,12401,376,601,977,0.38485157
G1200950012402,12,95,12402,98,535,633,0.15481833
G1200950012403,12,95,12403,141,476,617,0.22852512
G1200950012500,12,95,12500,10,125,135,0.074074075
G1200950012600,12,95,12600,21,337,358,0.058659218
G1200950012701,12,95,12701,32,353,385,0.083116882
G1200950012800,12,95,12800,0,301,301,0
G1200950012900,12,95,12900,52,124,176,0.29545453
G1200950013201,12,95,13201,68,260,328,0.20731707
G1200950013202,12,95,13202,132,363,495,0.26666668
G1200950013300,12,95,13300,240,264,504,0.47619048
G1200950013402,12,95,13402,19,294,313,0.060702875
G1200950013403,12,95,13403,104,284,388,0.26804122
G1200950013405,12,95,13405,72,169,241,0.2987552
G1200950013406,12,95,13406,115,179,294,0.39115646
G1200950013503,12,95,13503,148,100,248,0.59677422
G1200950013505,12,95,13505,133,189,322,0.41304347
G1200950013507,12,95,13507,421,474,895,0.47039106
G1200950013508,12,95,13508,165,75,240,0.6875
G1200950013509,12,95,13509,17,60,77,0.22077923
G1200950013510,12,95,13510,44,21,65,0.6769231
G1200950013511,12,95,13511,125,261,386,0.32383421
G1200950013512,12,95,13512,269,389,658,0.40881458
G1200950013603,12,95,13603,81,313,394,0.20558375
G1200950013604,12,95,13604,326,295,621,0.52495974
G1200950013605,12,95,13605,60,320,380,0.15789473
G1200950013606,12,95,13606,124,273,397,0.31234258
G1200950013607,12,95,13607,85,391,476,0.17857143
G1200950013701,12,95,13701,86,265,351,0.24501425
G1200950013702,12,95,13702,118,454,572,0.2062937
G1200950013801,12,95,13801,23,180,203,0.11330049
G1200950013802,12,95,13802,75,190,265,0.28301886
G1200950013803,12,95,13803,20,204,224,0.089285716
G1200950013900,12,95,13900,16,237,253,0.063241109
G1200950014000,12,95,14000,106,420,526,0.20152092
G1200950014100,12,95,14100,20,465,485,0.041237112
G1200950014200,12,95,14200,403,478,881,0.45743474
G1200950014301,12,95,14301,102,289,391,0.26086956
G1200950014302,12,95,14302,99,442,541,0.18299446
G1200950014400,12,95,14400,101,134,235,0.42978725
G1200950014502,12,95,14502,282,201,483,0.58385092
G1200950014503,12,95,14503,150,139,289,0.51903117
G1200950014504,12,95,14504,0,170,170,0
G1200950014601,12,95,14601,420,470,890,0.47191012
G1200950014605,12,95,14605,131,266,397,0.3299748
G1200950014606,12,95,14606,268,435,703,0.38122332
G1200950014607,12,95,14607,56,416,472,0.11864407
G1200950014608,12,95,14608,175,283,458,0.38209608
G1200950014609,12,95,14609,115,371,486,0.23662551
G1200950014701,12,95,14701,150,534,684,0.21929824
G1200950014702,12,95,14702,85,315,400,0.21250001
G1200950014703,12,95,14703,41,174,215,0.19069767
G1200950014704,12,95,14704,278,1016,1294,0.21483772
G1200950014804,12,95,14804,262,478,740,0.35405406
G1200950014805,12,95,14805,103,430,533,0.19324578
G1200950014806,12,95,14806,13,475,488,0.026639344
G1200950014807,12,95,14807,66,590,656,0.10060976
G1200950014808,12,95,14808,133,1387,1520,0.087499999
G1200950014809,12,95,14809,9,256,265,0.033962265
G1200950014810,12,95,14810,81,500,581,0.1394148
G1200950014811,12,95,14811,0,447,447,0
G1200950014812,12,95,14812,109,556,665,0.16390978
G1200950014813,12,95,14813,119,301,420,0.28333333
G1200950014904,12,95,14904,193,612,805,0.23975155
G1200950014906,12,95,14906,70,609,679,0.10309278
G1200950014908,12,95,14908,74,412,486,0.15226337
G1200950014909,12,95,14909,127,267,394,0.32233503
G1200950015001,12,95,15001,54,142,196,0.27551019
G1200950015002,12,95,15002,188,367,555,0.33873874
G1200950015003,12,95,15003,143,393,536,0.26679105
G1200950015004,12,95,15004,64,1017,1081,0.059204441
G1200950015103,12,95,15103,163,472,635,0.25669292
G1200950015104,12,95,15104,138,397,535,0.25794393
G1200950015105,12,95,15105,144,302,446,0.32286996
G1200950015106,12,95,15106,225,696,921,0.24429968
G1200950015201,12,95,15201,153,488,641,0.23868954
G1200950015202,12,95,15202,221,316,537,0.41154563
G1200950015300,12,95,15300,44,139,183,0.24043716
G1200950015402,12,95,15402,26,86,112,0.23214285
G1200950015501,12,95,15501,39,353,392,0.099489793
G1200950015601,12,95,15601,0,282,282,0
G1200950015602,12,95,15602,24,319,343,0.069970846
G1200950015701,12,95,15701,0,140,140,0
G1200950015702,12,95,15702,13,187,200,0.064999998
G1200950015801,12,95,15801,0,132,132,0
G1200950015802,12,95,15802,0,272,272,0
G1200950015901,12,95,15901,64,97,161,0.39751554
G1200950015902,12,95,15902,0,41,41,0
G1200950016001,12,95,16001,0,61,61,0
G1200950016002,12,95,16002,0,238,238,0
G1200950016100,12,95,16100,13,344,357,0.036414567
G1200950016200,12,95,16200,0,452,452,0
G1200950016301,12,95,16301,39,499,538,0.072490707
G1200950016302,12,95,16302,125,252,377,0.33156499
G1200950016402,12,95,16402,64,183,247,0.25910932
G1200950016406,12,95,16406,6,82,88,0.06818182
G1200950016407,12,95,16407,101,149,250,0.40400001
G1200950016408,12,95,16408,22,178,200,0.11
G1200950016409,12,95,16409,38,239,277,0.13718411
G1200950016410,12,95,16410,136,541,677,0.20088626
G1200950016411,12,95,16411,37,189,226,0.16371681
G1200950016412,12,95,16412,25,260,285,0.087719299
G1200950016503,12,95,16503,0,261,261,0
G1200950016504,12,95,16504,140,219,359,0.38997215
G1200950016505,12,95,16505,110,100,210,0.52380955
G1200950016507,12,95,16507,47,553,600,0.078333333
G1200950016508,12,95,16508,172,494,666,0.25825825
G1200950016509,12,95,16509,58,237,295,0.19661017
G1200950016510,12,95,16510,34,19,53,0.64150941
G1200950016511,12,95,16511,93,89,182,0.51098901
G1200950016601,12,95,16601,168,874,1042,0.1612284
G1200950016602,12,95,16602,408,674,1082,0.37707949
G1200950016704,12,95,16704,70,2321,2391,0.029276453
G1200950016709,12,95,16709,249,524,773,0.32212159
G1200950016710,12,95,16710,110,330,440,0.25
G1200950016712,12,95,16712,271,495,766,0.3537859
G1200950016713,12,95,16713,264,514,778,0.33933163
G1200950016714,12,95,16714,80,326,406,0.19704433
G1200950016715,12,95,16715,149,284,433,0.34411085
G1200950016716,12,95,16716,29,462,491,0.059063137
G1200950016717,12,95,16717,38,264,302,0.12582782
G1200950016723,12,95,16723,92,346,438,0.21004567
G1200950016724,12,95,16724,219,503,722,0.3033241
G1200950016727,12,95,16727,358,426,784,0.45663264
G1200950016728,12,95,16728,45,390,435,0.10344828
G1200950016729,12,95,16729,746,1368,2114,0.35288551
G1200950016730,12,95,16730,469,3256,3725,0.12590604
G1200950016731,12,95,16731,0,453,453,0
G1200950016732,12,95,16732,98,1585,1683,0.058229353
G1200950016733,12,95,16733,0,550,550,0
G1200950016734,12,95,16734,329,896,1225,0.26857144
G1200950016802,12,95,16802,0,715,715,0
G1200950016803,12,95,16803,58,137,195,0.29743591
G1200950016804,12,95,16804,22,316,338,0.065088756
G1200950016806,12,95,16806,198,830,1028,0.192607
G1200950016807,12,95,16807,860,1890,2750,0.31272727
G1200950016902,12,95,16902,158,306,464,0.34051725
G1200950016903,12,95,16903,521,956,1477,0.35274205
G1200950016904,12,95,16904,61,236,297,0.2053872
G1200950016906,12,95,16906,107,172,279,0.38351256
G1200950016907,12,95,16907,402,111,513,0.78362572
G1200950017001,12,95,17001,60,178,238,0.25210086
G1200950017004,12,95,17004,45,194,239,0.18828452
G1200950017006,12,95,17006,76,284,360,0.21111111
G1200950017008,12,95,17008,158,1104,1262,0.1251981
G1200950017011,12,95,17011,72,421,493,0.14604463
G1200950017012,12,95,17012,25,274,299,0.08361204
G1200950017013,12,95,17013,288,515,803,0.35865504
G1200950017014,12,95,17014,452,1090,1542,0.29312581
G1200950017015,12,95,17015,122,728,850,0.14352942
G1200950017016,12,95,17016,144,627,771,0.18677042
G1200950017017,12,95,17017,13,188,201,0.06467662
G1200950017103,12,95,17103,123,1378,1501,0.081945367
G1200950017104,12,95,17104,250,3579,3829,0.065291196
G1200950017105,12,95,17105,4,1715,1719,0.002326934
G1200950017107,12,95,17107,26,635,661,0.039334342
G1200950017108,12,95,17108,228,764,992,0.22983871
G1200950017109,12,95,17109,32,580,612,0.052287582
G1200950017200,12,95,17200,86,256,342,0.25146198
G1200950017300,12,95,17300,331,718,1049,0.31553861
G1200950017400,12,95,17400,187,1180,1367,0.13679591
G1200950017501,12,95,17501,160,893,1053,0.15194681
G1200950017503,12,95,17503,253,496,749,0.33778372
G1200950017504,12,95,17504,172,546,718,0.23955432
G1200950017600,12,95,17600,156,379,535,0.29158878
G1200950017701,12,95,17701,123,640,763,0.16120577
G1200950017702,12,95,17702,16,228,244,0.065573767
G1200950017703,12,95,17703,254,310,564,0.45035461
G1200950017802,12,95,17802,164,1224,1388,0.11815562
G1200950017804,12,95,17804,153,831,984,0.15548781
G1200950017805,12,95,17805,177,214,391,0.45268542
G1200950017806,12,95,17806,41,443,484,0.084710747
G1200950017807,12,95,17807,85,331,416,0.20432693
G1200950017808,12,95,17808,13,344,357,0.036414567
G1200950017901,12,95,17901,99,177,276,0.35869566
G1200950017902,12,95,17902,243,397,640,0.37968749
G1200950018000,12,95,18000,42,149,191,0.21989529
G1200950018100,12,95,18100,34,211,245,0.13877551
G1200950018200,12,95,18200,248,655,903,0.27464008
G1200950018300,12,95,18300,46,48,94,0.4893617
G1200950018400,12,95,18400,72,76,148,0.48648649
G1200950018500,12,95,18500,73,177,250,0.292
G1200950018700,12,95,18700,261,229,490,0.53265303
G1200950018800,12,95,18800,18,127,145,0.12413793
G1200950018900,12,95,18900,112,195,307,0.36482084
G1200950990000,12,95,990000,0,0,0,
G1200970040801,12,97,40801,37,61,98,0.37755102
G1200970040802,12,97,40802,93,703,796,0.11683417
G1200970040803,12,97,40803,126,701,827,0.15235792
G1200970040804,12,97,40804,70,348,418,0.16746412
G1200970040901,12,97,40901,130,451,581,0.22375216
G1200970040902,12,97,40902,458,282,740,0.6189189
G1200970041001,12,97,41001,137,888,1025,0.13365854
G1200970041002,12,97,41002,305,878,1183,0.25781912
G1200970041100,12,97,41100,650,1491,2141,0.30359644
G1200970041300,12,97,41300,604,1429,2033,0.29709789
G1200970041500,12,97,41500,362,955,1317,0.27486712
G1200970041600,12,97,41600,187,210,397,0.47103274
G1200970041700,12,97,41700,124,252,376,0.32978722
G1200970041800,12,97,41800,170,109,279,0.60931897
G1200970041900,12,97,41900,239,506,745,0.32080537
G1200970042000,12,97,42000,310,374,684,0.45321637
G1200970042100,12,97,42100,354,668,1022,0.34637964
G1200970042200,12,97,42200,210,480,690,0.30434781
G1200970042300,12,97,42300,229,305,534,0.42883894
G1200970042400,12,97,42400,210,623,833,0.25210086
G1200970042500,12,97,42500,60,662,722,0.083102494
G1200970042601,12,97,42601,58,399,457,0.12691467
G1200970042602,12,97,42602,506,763,1269,0.39873916
G1200970042701,12,97,42701,233,480,713,0.32678822
G1200970042702,12,97,42702,338,553,891,0.37934905
G1200970042800,12,97,42800,466,744,1210,0.38512397
G1200970042900,12,97,42900,664,1482,2146,0.30941287
G1200970043100,12,97,43100,0,285,285,0
G1200970043201,12,97,43201,0,3,3,0
G1200970043202,12,97,43202,0,24,24,0
G1200970043203,12,97,43203,79,328,407,0.1941032
G1200970043204,12,97,43204,207,1563,1770,0.11694916
G1200970043205,12,97,43205,8,148,156,0.051282052
G1200970043206,12,97,43206,3,9,12,0.25
G1200970043301,12,97,43301,8,168,176,0.045454547
G1200970043302,12,97,43302,118,1101,1219,0.096800655
G1200970043400,12,97,43400,138,344,482,0.28630707
G1200970043500,12,97,43500,78,277,355,0.21971831
G1200970043600,12,97,43600,100,473,573,0.17452008
G1200970043700,12,97,43700,72,356,428,0.1682243
G1200970043800,12,97,43800,165,536,701,0.23537803
G1200990000101,12,99,101,46,651,697,0.065997131
G1200990000102,12,99,102,12,150,162,0.074074075
G1200990000202,12,99,202,21,380,401,0.052369077
G1200990000204,12,99,204,92,245,337,0.27299702
G1200990000205,12,99,205,87,378,465,0.18709677
G1200990000206,12,99,206,40,696,736,0.054347824
G1200990000208,12,99,208,11,456,467,0.023554605
G1200990000209,12,99,209,36,717,753,0.047808766
G1200990000210,12,99,210,28,423,451,0.062084258
G1200990000211,12,99,211,9,396,405,0.022222223
G1200990000213,12,99,213,26,130,156,0.16666667
G1200990000214,12,99,214,76,914,990,0.076767676
G1200990000215,12,99,215,70,899,969,0.072239421
G1200990000301,12,99,301,58,196,254,0.22834645
G1200990000303,12,99,303,0,370,370,0
G1200990000304,12,99,304,32,349,381,0.083989501
G1200990000405,12,99,405,6,96,102,0.05882353
G1200990000406,12,99,406,9,60,69,0.13043478
G1200990000407,12,99,407,0,0,0,
G1200990000408,12,99,408,24,92,116,0.20689656
G1200990000410,12,99,410,8,189,197,0.040609136
G1200990000505,12,99,505,0,24,24,0
G1200990000507,12,99,507,0,28,28,0
G1200990000509,12,99,509,0,27,27,0
G1200990000511,12,99,511,0,54,54,0
G1200990000600,12,99,600,0,109,109,0
G1200990000702,12,99,702,16,240,256,0.0625
G1200990000703,12,99,703,0,339,339,0
G1200990000802,12,99,802,76,153,229,0.33187774
G1200990000803,12,99,803,15,137,152,0.098684214
G1200990000804,12,99,804,0,230,230,0
G1200990000902,12,99,902,30,194,224,0.13392857
G1200990000903,12,99,903,102,360,462,0.22077923
G1200990000904,12,99,904,31,190,221,0.1402715
G1200990000905,12,99,905,0,225,225,0
G1200990001002,12,99,1002,109,610,719,0.15159944
G1200990001003,12,99,1003,0,423,423,0
G1200990001004,12,99,1004,108,322,430,0.2511628
G1200990001101,12,99,1101,205,433,638,0.3213166
G1200990001102,12,99,1102,0,64,64,0
G1200990001200,12,99,1200,117,223,340,0.34411764
G1200990001301,12,99,1301,215,408,623,0.34510434
G1200990001302,12,99,1302,106,239,345,0.30724639
G1200990001402,12,99,1402,122,170,292,0.4178082
G1200990001403,12,99,1403,194,85,279,0.69534051
G1200990001404,12,99,1404,189,220,409,0.46210268
G1200990001500,12,99,1500,76,192,268,0.28358209
G1200990001600,12,99,1600,201,105,306,0.65686274
G1200990001700,12,99,1700,144,217,361,0.39889196
G1200990001801,12,99,1801,171,262,433,0.39491916
G1200990001802,12,99,1802,13,265,278,0.046762589
G1200990001904,12,99,1904,60,211,271,0.22140221
G1200990001907,12,99,1907,8,152,160,0.050000001
G1200990001908,12,99,1908,100,460,560,0.17857143
G1200990001909,12,99,1909,112,82,194,0.57731956
G1200990001910,12,99,1910,0,0,0,
